5.63295337284066,5.44848619272616,5.74999925560699,5.58832429199809,5.18102972970472,4.97886611137125
5.54563365474298,5.33566015949412,5.6525180614219,5.4743438670627,4.98263941505727,4.80174735099175
5.40200140033354,5.24412576948197,5.53422747610541,5.34281914537442,4.85126409540234,4.69993847403869
5.26965388056242,5.13165544932954,5.39129456736159,5.22753248363343,4.71594745401223,4.56178778663249
5.14548604761259,4.96684535906504,5.26409929650604,5.10410522743515,4.60058397893482,4.4106230118026
5.0197493081055,4.81180312079258,5.11929611547722,4.95090318206024,4.43877958665871,4.27505429431151
4.84847959799624,4.69432683029735,4.99188754975559,4.78992086285544,4.31705161767902,4.13703936882402
4.72000780416933,4.55632941654346,4.83599257916747,4.65813232210115,4.14596030439466,3.98990901665034
4.55706774274779,4.38910013876568,4.6770047656354,4.54029369766728,4.01293160092669,3.82575461753561
4.41878595428591,4.22668281296742,4.51318407883374,4.35932456701712,3.84386718324367,3.65822955895275
4.22238822053369,4.07799044512949,4.38007250133803,4.14627634238233,3.6885255689548,3.52083903759497
4.06921381686318,3.89178990621522,4.18533782947609,4.00011019285092,3.47943669113509,3.35465807874037
3.89927530878593,3.69401868343951,3.99433081374997,3.87769874169678,3.3616762193916,3.13885441989693
3.6893910921307,3.53817153691678,3.81682044898826,3.6694493336193,3.11516263746497,2.95316923715822
3.48543832290268,3.33771253605243,3.63074723826465,3.41452945291619,2.95410306832193,2.78561347780704
3.32308901743912,3.08852441682238,3.4253001365761,3.20708672255037,2.68844989150081,2.54108098251487
3.057190639169,2.9175632516597,3.17994946538457,3.06129395996276,2.59332846557044,2.30960762376578
2.8028971439905,2.70751373273147,2.92687165627125,2.81728451094,2.1501758384956,2.16190604657835
2.61873445354269,2.3720987980242,2.76724725492878,2.48170613695984,2.07859986708067,1.83165996002189
2.28578941972197,2.05479004350892,2.39326292382216,2.22840435177903,1.74692455996571,1.44687252617354
2.09411838763888,1.85649102644999,2.18884610689364,1.98374042920088,1.45712899260166,1.3008948955172
1.66787287848466,1.69602290845119,1.82044247408645,1.71534567384376,1.10548924159869,1.09427496309267
1.37074919259151,1.32596058629386,1.51249934572348,1.37654978741935,0.860669025765665,0.688211295449192
1.06344284768432,0.739445249274626,1.1921986912802,0.946217837801874,0.415019005977972,0.226634647525406
0.881523583428093,0.316551649983828,0.819672545492913,0.579941944886445,0.10969194167947,-0.108381386593727
0.435109953839592,0.401458922988429,0.517782092042043,0.171123048742568,-0.0545908213323983,-0.427084677906553
0.126865256725764,0.228740942440953,0.486775005982061,0.101520226966799,-0.150080164255329,-0.428761520855663
0.383827332776307,-0.0246840231878406,-0.142791866779169,0.332555853049962,-0.883571155373916,-0.13572907506928
0.242327607171964,0.266056688368428,0.59345315200103,0.0628567256274979,-0.184555437239085,-0.264813400160127
0.66923457363807,0.109341012517908,0.673772922803482,0.0386025377915464,0.148846025159146,-0.674506263064803
0.7106704335595,0.335090633460802,0.727951384721617,0.721882303272462,0.184512636215318,-0.0996325916321214
0.861636547169155,0.868242804335448,0.942031861052448,1.05349045895752,0.171345410922716,0.364060748146679
1.08472870508893,1.00109818446076,1.2279940733953,1.00517183906748,0.729228535951263,0.469835849880293
1.35858146321281,0.997548231691052,1.4855190710611,0.972536128138029,0.672615785667388,0.546197320059987
1.41054587184051,1.19530672624821,1.51013018600432,1.38011872884033,1.00389293203631,0.718616470015031
1.58783037468768,1.3776480559632,1.62445718252443,1.63338620616177,0.881999024930929,0.82974343056616
1.70042566126723,1.54852506536528,1.8504308984206,1.61207632228611,1.33916406930016,0.940527823116754
1.78187581875705,1.63479649587192,1.94447359280141,1.63980637147508,1.06946249766742,1.10289360495539
1.90253968045839,1.6538345813446,1.94548761147624,1.79886491794208,1.48864862919155,1.15882097938301
1.9693573624094,1.75774267415553,2.11387605219775,1.89627496050188,1.32261820103078,1.25166590078957
